"","his_data_2015.his_all_comments.textOriginal"
"1689","I remember Columbine. "
"1690","I agree on the point that People are the problems. I never seen a Gun killing someone without a human pulling the trigger. 
But the real problem is the access of Guns.  If any one can own a Gun, then Anyone can commit a crime with it.

It's harder to rob a bank or kill someone with a knife.

I think small weapons such as handgun pistols are just enough for self defence..  maybe 10 rounds or so.
But automatic rifles? Snipers? and small machine gun?  Wtf? defence you say? hunting? 
I call that Redneck"
"1691","There are some states in U.S. where you can possess an airsoft gun if you are less 14 years old ! But you can not drink a beer under 21 years old. How stupid US can be I ask? Jeez !"
"1692","Good thing the gun free zones he- Oh wait...."
"1693","What a bitch, she tried to sue Mcdonalds for her faggot husband shooting it up?"
"1694","Eric Harris of Columbine <333333333333333333"
"1695","00:52 I can imagine him saying, ""its raping time.' XD"
"1696","No one to blame but yourselves ... You legalise guns and then you ask why all this shootings happen???"
"1697","finally no comments about black criminals "
"1698","Sure... blame Marilyn Manson beacuse devil lives in his soul bla bla bla  _I_
And where is the shooting of Columbus Ohio? The one who killed Dimebag Darrel on stage and many others?"
"1699","White people have done some of the worst crimes in HISTORY but still see blacks as a threat..."
"1700","Exactly.....key word for Virginia Tech: GUN FREE ZONE, every one of these shootings happened in places where either conceal carry permits weren't issued to law-abiding citizens or where conceal carriers weren't allowed to carry guns, the only exception is the Tucson shooting"
"1701","It's only the people that live on the outside, and even some on the inside, of the U.S that think they know how laws work in a Democratic-Republic. Hundreds of millions of firearms are in circulation, you think a piece of paper is going to make it all go away?  For the criminals that were going to break the law in the first place?  They're called criminals for a reason.  A lot of this is just common fucking sense.  What's even worse is that when a massacre occurs, the masses only want to know the type of gun the gunman had.  What about:

- What's the gunman's history?
- What type of mental illness does he have?
- How can we calibrate gun laws to make sure that people with mental illnesses do not get their hand on a weapon?

How the fuck are we supposed to get anywhere if we only focus on a tool?  

More Gun=More Crime?  I encourage you all to look at Mexico with it's nationwide ban on guns but with drug cartels dominating the country.  Look at Chicago, with the strictest gun control in the nation, but with the HIGHEST CRIME RATE.  Gun control has the *opposite effect*.

Look at Switzerland with it's open acceptance of firearms and it's LOW crime rates.

Anti-gun idiots also bring up Great Britain, with it's low gun murders.  Yet it's known as the *most violent country in Europe*.  

This ""gun control"" is horribly flawed, and it will lead to disaster if it's implemented on a federal level.  Not only is it unconstitutional, but it's just utterly stupid."
"1702","if you think about it if guns were to be illegal then there would be more death because criminals break the law so they can find a way to get a gun and we wouldnt be able to defend ourselves"
"1703","Let me destroy some gun controllers arguments from some people that I've read talking on here:
1. Semi-automatics/Fully Automatics/Burst Fires makes killing easier
     I respect this argument, however you pick up about a hundred objects a day that can make killing easier. Just get behind a tractor with a stump grinder attached to it and have fun plowing over people while grinding them up either with the cylindrical saw or better yet have one of them vertical stump removers and having it facing forward as you're driving the damn thing, so when you come into contact with somebody as they're running, you'll be able to drill through their back, impaling their body, killing them. Yeah, pretty fucked up.

2. Okay, then while guns may not be the only effective tool for killing, however melee weapons (such as knives) and bombs require skill and knowledge on how to use them (or how to make them if they're bombs) and plus are more preventable.
     It doesn't take 7 years of training to know how to use a crossbow, and plus it doesn't take much to learn where to hit your target either. You're acting as if guns are the only projectile weapons when really, they're not. There are plenty of other ranged weapons that can be effective in killing people. "
"1704","What the fuck IS this? Rating the hell innocent people went through, to make a quick buck? Who are you to decide if someone suffered more than someone else! Fuck you and everyone in your company!"
"1705","Even though this video was made a little bit before the Sandy Hook shootings, that incident will always scar me for life because of the fact that 20 out of the 26 people that were murdered that day were innocent little children. Children for Christ's sake! :,-("
"1706","I have no problem with people getting concealed carry permits... My problem is cowboys getting ahold of weapons they shouldn't have trying to be the hero of the day making a situation that much more.... "
"1707","""Hey Hitler, why did you take away the guns from the Jews?""
""For a safe community, of course!""

""Hey Stalin, why did you take away guns from the anti-communists and everyone that disagrees with you?""
""For a safe community, of course!""

""Hey Fidel Castro, why did you take guns away from /everyone/ ?
""For a safe community, of course!""

Yeah, because taking away guns has never lead to anything bad. Ever."
"1708","funniest list ever"
"1709","6 life sentences? I don't get it..."
"1710"," I love the columbine massacre i personally think it should repeat to add another great piece of history"
"1711","Welcome to dreamy Yankland !! And don't eat junkfood in superduperweaponerized Texas ! It is lethal !"
"1712","1 day after public gun massacre...
Redneck Americans ""We need our automatic assault rifles!!!"""
"1713","He's got a point at the end..
People should of just listened...."
"1714","Never hear of anything like this anywhere else in the world with strict gun control laws. American's guns need to be fucking controlled so that these psychotic morons cannot kill innocent people on a yearly basis."
"1715","._. I wanted to see someone die.
I guess not.."
"1716","Guys, criminals will always be able to get their hands on guns. In some of these attacks the guns that were being used were illegal. If guns get banned, that just means that criminals will have 10 times the power to shoot things up."
"1717","Newtown"
"1718","defenition of america

kinder eggs - illegal
guns - legal

not being racsist just saying that this is wierd"
"1719","No apologies needed.  It is an insightful and nuanced look as to the real root of the problem.  While there are those within every society that would like nothing more than commit the heinous acts depicted above, the vast majority of homicides are taken out for a motive.  That motive can usually be tied back to the persons personal life, cultural indoctrinations, or poverty/drug related. 

This manner of thinking aims at addressing the issue at hand here that is common in every country.  The US (contrary to popular belief) is not the nation that hold the worst murder rate.  Far from it actually.  Its not even in the top 100.  Farther up that list are plenty of nations with far stricter laws regarding guns and that frankly hasn't done a thing because they have yet to address issues in their respective nations such as drug trade, human trafficking, poverty, and mental health treatment. 

Its less politically ""sexy"" for lack of a better term to try to address these issues than it is to slap a new gun law into place and act like you are the countries savior when in reality all the root causes are still there.  People still are starving and mugging others to get by, people are still dealing drugs and fighting with competing dealers over territory, and people are still being radically under treated for their various mental health ailments.  Getting to the root cause may not always be the easiest or the most electable position, but people need to stop acting like the world is some crude simple place where you can throw a band-aid on like not allowing any more guns and all evil will disappear.  Its willful ignorance at its best. "
"1720","+Legal Skateboarding Nein, kömrade"
"1721","+TheAwfulOne Yeah.  America is following a 244 year old right for crying out loud!  And a wheel and axle is 750,000 years old.  They're both outdated!  So we should get rid of them based solely on their age... right?"
"1722","+Mark Ukrainetz Read above.  If you are going to argue about something based on its age than come prepared.  Otherwise you look foolish."
"1723","True. But the Americans will take that stupid amendment to their graves."
"1724","+NathanEpic0123 Well in theory of course.  There would be no reason for the insurance company to know something as private as the gun ownership status of their clients.  Yet, they are privy currently to your confidential medical files and that isn't that different. 

You can believe that alcohol restriction enforcement is possible but no one is looking to go down that road again.  No one will vote in a law that already passed and failed miserably and no one wants to allocate funds to yet another government agency that will consistently and systematically violate privacy and the fourth amendment to catch otherwise law abiding citizens. 

In your third paragraph you again assume banning actually affects use which i would implore you to reconsider.  There is no evidence, throughout history to substantiate that a ban on any substance that there is a lucrative market for working.  None.  It would just make the act of trafficking alcohol or the banned substance a lucrative business venture for those that wish to undertake it. 

There are whole hosts of issues with your proposals.  First, if you are required to hand over your keys, people will simply lie and say that they have no keys on them.  Or, they will not bring their keys into the bar.  People don't like to be controlled and there are many ways around this.  Unless you bring a lie detector into the bar too, people will lie and get away with it as usual.  If the legal limit is 0 it accounts for no false positives, or other substances with alcohol that can cause a small blip like mouth wash.  Those have to be taken into account or you are going to get a lot of wrongful convictions.  There has to be a limit and it cannot be 0."
"1725","+Colin Pitts The only people that should have access to the firearm registration list are the ATF, FBI, CIA and local/state police forces. If the job or branch of the government doesn't work with guns, or require that info in an emergency, they don't get it. End of story. And insurance company shouldn't have access to that info and doesn't need it anyway.

The reason alcohol restriction failed was because people can get away with it. The same reason why minor crimes are so common today. If you have a special government branch tasked with tracking down alcohol makers/smuggles (and they actually try) and fierce punishments for breaking alcohol laws (20+ years hard labour) you should be able to curb alcohol use effectively.

I am all for responsible alcohol use and the occasional drink (I drink wine myself) but the problem is even a small amount can cloud your judgement (and you don't need to leave your house to hurt someone) and most people don't drink responsibly. If a kid is misusing something you take it away from them until they learn otherwise. The same needs to be done here. If there was a sure fire way to make sure no one became drunk, had their judgement impaired or used alcohol irresponsibly, then I would have no problem with it. But most people don't, and the amount of people being hurt is too much to overlook. Until we can effectively stop binge drinking, people becoming drunk and using alcohol irresponsibly we need to ban it. And harsher punishments wouldn't work here as a lot of alcohol use wouldn't get picked up, and its always too late if someone gets hurt.

The only way I can think of to potentially reduce alcohol misuse in society is to limit drinks in bars and clubs to x amount. You should have to hand over your keys when you buy an alcoholic beverage, and the legal limit should be 0. That opens up the problem of impaired people on the streets and open to rape, kidnapping, assault, robbery so some form of taxi system would need to be implemented to make sure they take a vehicle home. Reward people for tip offs regarding unregistered alcohol makers or sellers and encourage or reward people to tell police about people drinking too much, hurting others or misbehaving while drunk and given lawbreakers stiff punishments. But even that plan is full of holes. Its easier to just ban it entirely and save people."
"1726","+NathanEpic0123 In regard to alcohol.  Restriction of such has already proven to be a huge failure.  Furthermore, while I can agree that little good comes from binge drinking or things of that nature, you and I are in no position to tell free men and women what to do in their free time.  If having a whisky after a long day makes them happy, then all the power to them.  If they have that whisky and then get in a car, that is a different matter and deserves to be dealt with in court. But here in the United States, you are innocent until proven guilty.  So if i choose to drink I am not guilty of all the crimes and wrong doing that you speak of until proven so in a court of law.  The same as I'm not responsible for the actions of those that misuse firearms. "
"1727","+NathanEpic0123 How about enforcement of existing laws? For example, many firearms offenses currently are discounted in court and plea bargained out in order to catch bigger fish.  It isn't a legislation problem, it should be an enforcement problem. Furthermore, the idea of registration doesnt sit well with many (including myself) due to several privacy issues.  

First obvious one being, if it were well documented who owned a firearm, it could be used to create a de facto gun ban. Now before you jump all over me I'm not insinuating some black helicopter fiasco.  Far from it.  Consider this, if it were public record that you owned or carried firearms, is it ridiculous to assume that insurance companies for instance could refuse you service? It isn't that far fetched, now you can be denied coverage over a whole host of things.  So should a gun registry become common place, the government could pressure insurance companies through government grants to refuse service or reduced service to those that practiced their right to keep and bear arms.  Any father or mother that wanted to have decent life insurance would be compelled to get rid of their firearms in order to protect the interests of their children should the worst happen.  

Just like that you get a very real ""slippery slope"".  While the right to bear arms is still there ""technically""  it is heavily restricted and almost out of existence because of the common knowledge of your owning firearms.  Businesses can write into contracts that they don't hire firearms owners, reduced life insurance, refusal to legal council by certain private practices, ect.  For these reasons people want their ownership of firearms to remain private. "
"1728","+Colin Pitts No. I believe in guns because they serve a purpose. Every gun should be registered along with their owner, licenses should be required to own one and training required for concealed and open carry holders. But there is nothing wrong with guns. They just need tighter control and harsher punishments for misuse (like cars). Alcohol and drugs on the other hand serve no purpose other than to impair your judgement and thought processes which doesn't do any good. I believe I speak for most of the world when I say nothing good has come from either of these. And far more people are hurt (albeit less severely) from drugs and alcohol than guns. I'm fine with alcohol being use as a fuel, disinfectant and other practical uses, same as drugs. But when it has 0 point or purpose, and only hurts people, I don't care for it."
"1729","+jimiie5436 Scientifically proven? Not exactly.  Harvard study proving otherwise http://www.law.harvard.edu/students/orgs/jlpp/Vol30_No2_KatesMauseronline.pdf

There is in fact no correlation.  You have broken several of sciences rules upon reaching causality.  You have failed to eliminate possible alternative causes and have drawn conclusions on poor data with wild assumptions. 

Once more, you claim to be going about this from some unbiased scientific position here, then go on to say a bigoted statement about Americans somehow being genetically different that everyone else in this world by not being able to distinguish reality.  Referring to racism is a very very poor argument.  Genetic superiority claims have been scoffed since Hitler.

Your claims again, are taking a narrow sighted view of the rest of the world and applying nations with other plausible reasons that there are less shooting.  The real correlative data surrounding the shooting deaths is poverty.  Mass shootings, even in the US, is a once in a blue moon occurrence.  You have a better chance of being struck by lightning than you do to be in a mass shooting scenario yet you want to legislate and devote trillions to gun control?  What a monuments waste of money.  More people die each year from drowning in their bathtubs than in ""mass shootings"".  

The problem surrounding the ""mass shootings"" in the US is the education and mental health identification system.  Too often children with special needs are placed in ordinary public schools when they should be receiving specialized care.  Look to a solution not a utopia that doesnt exist.  Look to the numbers.  If you took out LA, Chicago, Detroit, and NYC the US would have a murder rate the same as all your ""western nations"" that you bring up.  The murder difference is coming from impoverished inner city areas that resort to gang violence, not mass shootings, and certainly not the common gun owner. "
"1730","+Colin Pitts Actually, US has the loosest gun control and almost all the mass-shootings. More guns=more gun-deaths. That is scientifically proven. More guns does not prevent mass shootings. 
http://www.sascv.org/ijcjs/pdfs/Lemieuxijcjs2014vol9issue1.pdf
page 17. 
US people can't distinguish perception from reality. US has 10-15 times higher gun-deaths than any other western country. Almost all the mass-shootings are on US soil. If you can't handle guns, you don't deserve to redistribute them freely to everyone. The problem is really in the US culture/gun regulation. "
"1731","The same tired argument regarding prohibition.  Ban alcohol and that should stop drunkenness and disorderly conduct right?  Ban drugs and drug use and that should stop all drug use and save the children right?  Ban guns and that should stop all the shootings and crime right?  If you aren't willing to learn from the past you are bound to repeat it. "
"1732","Guns don't kill people people kill people and we can't make people illegal...can we?"
"1733","Americans love their firearms, and their fractured race relations. Keep that shit in your own country...'Merica!"
"1734","+Tommy gun Every single time.

Funny how they use our technology to shit-talk us, and think we evolved from wolves. "
"1735","+Jayy Warren trust the black guys to turn a non race issue into a race issue..."
"1736","White people actually don't care about race. It's the black people that assume white people care about race that perpetuate racism"
"1737","I've always said that gun control arguments apply great to another problem: drunk driving. With this analogy they all sound ridiculous.

Ban guns because it's their fault=ban cars and alcohol
Ban large magazines=ban large gas tanks
Ban ""assault"" weapons=ban scary looking cars with attachments like snowplows
Ban black guns=ban black cars"
"1738","+DJ Nightmayor Well any citizen can walk into a home depot and purchase a circular saw so that is a poor example.  Legally we are talking about guilt versus prevention of liberties.  Yes there is a limit on the blood alcohol level, actually its .08%, but the difference here is the law is enumerating what is and what is not okay to do with the privilege to drink.  We already have that with firearms.  The law states that it is not okay to kill with a gun, it is not okay to carry a gun into places like schools, it is not okay to discharge your gun in a residential area ect.  The difference here is that the law is not preventative.

To use another example, one commonly used to ""prove"" the limits of the first amendment, one cannot stand up and scream 'fire' in a crowded theater.  This argument is factually inaccurate.  You CAN scream fire but you will be prosecuted for it afterwards.  If you were to do the same with free speech in movie theaters as you propose for the second amendment, every patron would have their mouths tapped shut before entering the theater to prevent them from ever having the ability to scream fire.

Ahhhhh now here is the interesting piece of evidence you bring up.  More mass shootings in 3 years.  What constitutes a mass shooting to the media that is reporting on this?  It was reported that there were over 70 school shootings since sandy hook yet upon further inspection it was found that the numbers were skewed to include students involved in shootings , outside school grounds, suicides, and single shot negligent discharges.  Mass shootings?  Hardly.  Under that definition your hostage situation in Sydney was a mass shooting.  "
"1739","You're right, i guess guns can be used by qualified professionals for things other than killing, the same way a circular saw is used by a qualified construction worker.  However, i still don't think ordinary people should be equipped with tools that at their base were designed to kill. Im glad you brought up drink driving. You're right, its morally irrelevant that other people drink and drive and i don't. But legally? no. That's why having even a blood alcohol level of 0.05% (i could be wrong im not expert) is illegal. Why? its hardly fair to say that someone with that sort of alcohol level is too inebriated to drive! But we as a society, (as annoying as it is sometimes) have to set rules that everyone has to follow. By the same logic, there may be many people out there who use guns in the 'right way'. However, as a society, we are only as strong as our weakest link, and if that link happens to be MORE MASS SHOOTINGS ACROSS THE ENTIRE NATION IN THE LAST 3 YEARS THAN THERE HAS EVER BEEN IN 3 YEARS,  then something needs to be done. 86 people die in your country every day due to gun violence. I live in australia. In 1996, we had the port arthur massacre, during which 35 people died. As a result, the government banned guns. Since, we have had no massacres to speak of, apart from maybe the recent tragedy involving the deaths of two hostages during the martin place siege."
"1740","rating? where the fuck is the rating....its in order of how many lives were taken, and it educates people its not for entertainment otherwise you may not want to watch the news. stop over reacting its pathetic"
"1741","Stfu and go somewhere else"
"1742","Except there are little to no relevant shootings in which a ""hero"" made it any worse. The argument that you are better off not having a gun in an active shooter scenario is akin to saying that you are better off not having a seatbelt in a head on collision at 80mph.  It may not improve your chances of living drastically, but its better than nothing."
"1743","+Kyle Bullard
How did you get that from what I said?"
"1744","+ClassicFIHD You act like if everyone had a gun shoooting sprees would never happen. I've got no problem with people going out and getting a gun for protection but they need proper training and they wont get that training making active shootee situations worse..."
"1745","""trying to be the hero of the day making a situation that much more"" Can you site an incident where that has happened?  Gabby Giffords was the closest to that and the guy with the guns didn't go crazy shooting into the crowd.

We know one thing for sure, no other US mass shooting was stopped with a concealed carry person.  Funny how is places where gun are carried this never happens.

Take the Aurora Movie Theater shooter.  There were 7 movie theaters within a 20 minute drive of his home and they were all packed for the midnight Batman Movie premier.  He didn’t go to the largest and he didn’t go to the closest.  He did choose go to the only one posted with a “No-Guns-Allowed” sign on the door.  Colorado is a Concealed Carry friendly state.  He knew the other 6 Movie Theaters probably had armed citizens."
"1746","+pereiramariana35 LOLOLOL. You'd prefer a Holocaust over a school shooting?

Let's go over some facts here.

England has strict gun control, eh? Take a look at this pretty baby here.

http://www.justfacts.com/images/guncontrol/england.png

Looks like a gun law doesn't really stop homicide, does it?

Oh how about Chicago?

http://www.justfacts.com/images/guncontrol/chicago.png

Boy, don't you want to live there? Handguns are banned, but somehow people still get killed. Strange. Wait, but let's look at more facts here.

http://www.justfacts.com/images/guncontrol/chicago_handguns.png

Looks like the number of deaths by handgun does not decrease because handguns are banned. Straaange.

It's almost as if...as if CRIMINALS DO NOT FOLLOW LAWS.

(Also, because the UK has banned most/all guns, people resort to knife crime. Have fun purchasing a plastic butter knife without an I.D.)"
"1747","and of course letting everyone have them has never lead to anything bad. Ever.
you have 3 examples there, in the video you have at least 10 and you know very well there are many many more. You used the example of 3 dictators using their power to subdue the masses, while we are talking about the masses safety within themselves, not about the usa president starting a genocide cause the ""muricans"" dont have their death toys.
Honestly look at the worlds statistics, countrys that dont allow guns have very little incidents, while america is right at the top for gun related deaths and injuries, but i guess your rational fear that your leader will turn into a dictator and kill you simply cause he was able to take your gun away is much more important. When taking over a country by force theres little people can do with their guns because of one word
TANKS!"
"1748","+HydraPlays You get more than one life sentences because those sentences can be deducted due to good behavior, etc. Obviously no one is going to live that long but it is too ensure that the person will remain in prison in the future."
"1749","+Michael Adams its not ridiculous because those years can be reduced. Plus it is the accumulated amount of all the charges"
"1750","+ayoorm Yup it's ridiculous, but i guess it's served as justice to the victims families. "
"1751","1 life sentence 25 years so he is doing 6 of that so add it up he is doing 150 Years"
"1752","It's like placing each murder you've committed as a added life sentence upon another, like if you killed three people there is a possibility of getting 3 life sentences, for every one of those people you may have killed.  "
"1753","+T-roll 1557 Are you at all familiar with the national firearms act of 1986? If not read up.  My hick brothers?  Don't resort to bigotry as it gets you no where.  What the NRA is lobbying for is less restrictions on the law abiding people to practice a right guaranteed by the constitution like all other rights.  Criminals aren't going to follow laws pertaining to the number of rounds in a magazine, the same as they aren't going to listen to laws that require background checks with every transfer of firearm.  The NRA is fighting against unenforceable and costly legislation that will do little to nothing to curb violence. "
"1754","Your hick brothers always say ""If you didn't restrict guns we could have fought back""..."
"1755","But that is what most rednecks, the NRA and their lobbyists are arguing for;
No further restrictions
Larger magazines
Automatic weapons
Cut waiting times
Loosen background checks

And much more..."
"1756","Where are there people owning automatic assault rifles? If you are going to be willfully ignorant of the laws than you at least need something better than an anecdote to prove your point.  Automatic rifles are restricted into oblivion with very few in circulation and those that are in circulation cost more than the common automobile.  Not cost effective for your average ""redneck"". The gun didnt commit the massacre, the person pulling the trigger did."
"1757","Never hear anything anout this where there a strict gun laws.

Adolf Hitler said ""To conquer a nation, first disarm its citizens."" And a few million deaths resulted in that."
"1758","+Bjork Vlogdok Plenty of people in poverty own a car.  They may have large loans to the bank to afford it, but please, go to Detroit and tell me that everyone driving around the streets are well off.  Furthermore, I'm discussing the vast majority of shooting.  The ones that are inflating the murder rate in the country, not the once in a blue moon mass shootings that are perpetrated by mad men.  Yes, there are insane people and they find a way to kill people all over the world despite what laws are in place or what the average income is. My concern is the vast majority of murders being concentrated in the densely populated, highly urbanized, poverty stricken city centers.  The numbers are irrefutable, even if you insist upon cherry picking specific incidents that have nothing to do with the bigger picture. "
"1759","So is Columbine considered a poverty stricken place? As far as I'm concerned, people who suffer with poverty can't own a car. The perp from the Columbine shootings owned and drove a car."
"1760","Because the states in the US that already employ some of the tightest restrictions are already doing so well.  Cities with the highest crime and strictest gun control laws? Detroit, Washington DC, Chicago, LA.  No correlation between more gun laws and less crime.  The only correlative data is poverty.  Where you find poverty you find violence regardless what big brother has to say about guns. "
"1761","+Teddy Hanley ""You're not racist mate, the dumb yanks aren't a race"".  It's composed of many races, smartass.  c:"
"1762","And u swallow"
"1763","^^Totally true though^^"
"1764","Lmao better than your country."
"1765","I shall."
"1766","Go back to whining about a dead nigger."
"1767","+Daniel Benson WHAT!? You said """"it's  husbands/wives shooting their partners in a blind fit of rage during an argument, it's angry kids shooting taking their parents gun and shooting their sibling/s in anger.""""

You dont think that has anything to do with ones mentality!?!?!? WTF!?"
"1768","The gun debate doesn't start and finish at mass shootings. It's a mother getting shot by her infant baby in walmart by accident because she had a gun in her purse, it's  husbands/wives shooting their partners in a blind fit of rage during an argument, it's angry kids shooting taking their parents gun and shooting their sibling/s in anger. Sure, mental health is an issue, but it's not the sole reason people shoot others in america."
"1769","+Zickefoose It seems to start with the ""Pecking Order"" of whose superior and inferior, then bullying, plus anti-social behavior, add some emotion, you'd probably end up with a destroyed kid, wanting some form of what they call ""justice"".  Its not one simple answer, but it mostly points to a snowball ball effect of issues. Thats just my two cents. 

It seems people wanna ban firearms because of its success in European and other countries, but America isn't Europe mentally, most of us know how to handle them properly, but sadly a few disturbed people ruin it for everyone.

In the end we all wanna be safe, are we gonna get that?  Nope, whether we like it or not."
"1770","+Cody Paterson
There mental state is the biggest problem. Its the largest problem in America right now. Not guns. Its the people. There mentality. Something is making them this way, its high time we find out what... But yes, brush it under the rug... its nothing... its just guns.... Ban guns.... ( Sarcasm )."
"1771","Marilyn Manson is actually a very intelligent guy I recommend watching some of his interviews and then you would realize he's not a typical dumb ass celebrity like Britney Spears, Kanye West, Justin Bieber, etc"
"1772","Well, there is a term ""garage gun"". During prohibition criminals made bootlegged beer. Banning guns will totally stop criminals already breaking the law."
"1773","+nick81286 Okay great so how do you stop that?  By writing that you have to on a piece of paper?  Thats where people on the ""just one more law"" side of things just don't get it.  If tomorrow we passed a law that made it mandatory to go through a background check in private sales what makes you think that criminals would do it?  They are already just handing them to each other and ALREADY breaking laws against convicted felons owing or operating firearms.  All you propose would be an extra charge tagged onto the laundry list of charges once the perp gets caught.  And if current jurisprudence is any evidence of the future, that charge will get dropped with the rest of the gun related charges in order to try and find the 'bigger fish' if you will and we are back to square one.  

Except now we have an expensive, unenforceable, essentially useless piece of legislation on the books that took taxpayer dollars to write, present, and ultimately pass for very little change at all.   

So the question remains.   *How do you intend to enforce such legislation without putting cameras in everyones TV in an ironic recreation of 1984?*"
"1774","+Colin Pitts That's not true. You can buy a gun legally through private party and not be required to go through a background check. As a gun owner I think that's absurd"
"1775","+Venting Show Thorough background checks? We got em.  Every firearm purchase is required by law to go through an FFL dealer (federal firearms licensed).  They then conduct an NICS background check on all purchasers for prior criminal history.  So... what are you proposing?  It already exists...

Age restrictions?  We got em.  Must be 21 to purchase or carry a handgun and must be 18 to purchase a rifle.  Period.  What are your proposing?  It already exists..."
"1776","+Jacobb O'Neill Concerning guns, we need thorough background checks and age restrictions. "
"1777","+KingofAmerica97 You conspiracy theorists make me sick. "
"1778","+Brwmiagoon305mia Crazy I will agree to but the Virginia tech shooter was asian so we can do without the factually incorrect racism. "
"1779","It's not all Americans bro just the crazy white ones"
"1780","+Michael Adams They don't need to be changed because there is no link between private firearms ownership and homicide rates.  If there was a causal link, the nation with the most firearms privately owned (the US) would be at the top of the murder rates in the world and that is not the case.  In fact, the US is not even in the top 100 nations of homicide rates. Nations with similarly high firearms ownership like Switzerland have homicide rates lower than that of the many nation that you constantly bring up.  Ther is no correlation and no causation simple as that."
"1781","+Michael Bronsky Oh shut that fuck up you ignorant cunt! Why can't you admit that gun laws in America need to be changed. instead you continue saying ""oh well what about the terrorist attack in Europe"" yes I acknowledge that... another point is the isis here in Europe is still a threat, we can not rule that out. they are terrorists, they aren't just some dude that randomly shows up at a elementary school & decides to shoot everybody up.. like it occurs in America, then when his caught you all start saying he was just troubled, didn't have a good childhood blah blah, The United States is currently the most armed nation in the world. plus there are too many stories every year when a child finds a gun sitting around gets hurt because the gun owner didn't properly store their firearm. I know shootings will never go away, but until we can tell ourselves that we are doing everything in our capacity to diminish them, the burden will remain. What we can’t do is continue to passively sit and watch while the shootings continue!!"
"1782","Compare the safety of Canada or England to your country and u'll see the results"
"1783","I know right? It's not like guns can pull their own trigger. Instead of making more laws and tightening up security, we should actually try to *solve the problem*, which lies within us, the people.

Smart people may fight back, but those who solve the problem are the true geniuses."
"1784","Errrr... what?"
"1785","+Rony Theronin yea & what happen to that kwik mart clerk? That's right he got gunned down by one of his ppl. Gandhi was an asshole, he stunk & his breath reek."
"1786","+Rony Theronin  Where is your data to support that assertion?  Frankly it is an oxymoron to say that law abiding people are committing crime because in the act of committing a crime they are no longer law abiding.  Its a circular argument.  It would be like asserting that virgins are the ones that are having sex and spreading STI's.  The very act of sex would no longer make them virgins and the fact that they have an STI would make it statistically unlikely that they were virgins to begin with.  And we find the same with criminals.  Look up any statistics that you would like to, in the US recidivism is rampant.  There are multiple studies that have all come to the conclusion that a vast majority of the incarcerated people in the US had an extensive rap sheet and most of them will be back in prison at some point in their lives.  The most violent offenders are statistically not law abiding people but those with an extensive violent history that built up to murder and assault.

You see, you defeat yourself in bringing up the repealing of the 18th amendment.  The prohibition of alcohol was repealed because it was found to be unenforceable legislation that only affected those Americans that were not alcohol abusers.  The same is true for gun legislation.  If firearms were outlawed tomorrow, what would happen?  There are literally millions in the US and no registry to find them and confiscate them so in order to be effective, the 4th amendment rights to unreasonable searches and seizures would have to be violated as well to search each and every home.  So obviously you see that this is not a practical solution.  BUT you are all for a gun registry.  Which, once more, requires the consent of the individual to be effective.  The simple range going American, the father that goes hunting with his son, the person that honestly doesn't have anything to hide will apply for a registry and in doing so will violate their rights to privacy and enter into a host of inefficient, costly data tapping which is ineffective at catching the real issue.  The parolee, that is already not allowed to have a firearm isn't going to sign a registry.  A two time convicted felon is not going to sign a registry.  An individual that deals drugs for a living or as a side job is not going to sign a registry.  Look at the numbers, recidivist criminals are by far and away the highest violent acting demographic and these people are not going to be addressed by a registry."
"1787","The average murder is not committed by a mob killer, but by the average law abiding citizen who snaps and kill his wife or by simple accidents like the two year old who killed his mother. A registry serves as statistic of the weapons in circulation and prevention for the police during intervention. Imagine a country where cops are not so scared a trigger happy. In Canada you are criminally responsible if your gun is stolen or sold whitout telling the the state. It is simply illegal to own a gun whitout a serial number, but we both know it is not in the US culture to hand the gun simply to verify. And although i'm not sure what you meant by confiscation, I can assure you one thing, Australia and the UK never were as armed as the US. After the registry, many guns that were illegal were declared, a lot of people were encouraged to give their guns,but it is different than saying that the police was making door to door to take the weapons from people.
The second amendment does not justify itself simply by existing. The 18th amendment was repelled after prohibition was considered unfair and undoable. An amendment by definition is a change from the original text. Many times when we try to justify the right for people to pack tremendous amounts of weapons, it turns into conspiracy thinking. Because you cannot justify in a first world country that people do that for self defense. That is why (I have my conspiracy of my own) the NSA nurish the fantasy of the people fighting the government. Hunters and regular gun owners tend to distance themselves from this mindset, but the coots still live like parasites in the majority of lawful gun owners.﻿"
