"","his_data_2013.his_all_comments.textOriginal"
"3795","hey Chuck!!!"
"3796","What a dumb ass."
"3797","""top 10"" WTF"
"3798","God bless all those teacher who died for the students"
"3799","Video games? Give me a fucking break!
Boogie2988 brought it to my attention that in the past people killed each other in arenas, got eaten by lions in arenas for entertainment. If violent video games is the worst today, we're doing pretty damn good."
"3800","And they were all committed by individuals with documented mental illnesses..... Hmmmm hoodathunkthat"
"3801","happened a week after this was made"
"3802","What about Newtown?"
"3803","trust me if you're part of the government you can blame anything on anything, also I'm sure neither gunmen actually listened to him."
"3804","Marilyn Manson and goth culture are not to blame... I don't see how anyone could blame something they don't understand..."
"3805","i'm sorry if i missed it in this video, but was the shooting at a school where  female used a hunting rifle to pick off several students and staff members on this list? where when she was asked why she did it she replied ""i don't like Mondays""? "
"3806","some sick fuck made a game about the columbine massacre"
"3807","My post was not for you, it was for the gentleman who posted that idiotic saying.  Had he altered it a bit, like: ""guns don't kill people, I KILL PEOPLE"" my response would've been different; perhaps a thumbs up. Gun violence is a symptom of the problems we have in this country, but not the root. "
"3808","Nice catch"
"3809","I wonder if selective serotonin reuptake inhibitors can be involved... oh that's right, they are involved in 90% of all school shootings and 80%  of what you just saw. I realize it is much easier to blame inanimate pieces of machinery or the fact that our founding fathers understood the need to arm the populace than to take away the drugs that actively work toward these murderous rampages. Inform yourself... 
 "
"3810","I wonder why most of the shootings happen in the US, can the 2nd amendment be involved?  "
"3811","shut up. that is such a stupid, simplistic, not to mention clichéd way of arguing your point; and it's the only thing you wrote, as if it's such a powerful message. put more thought into it next time."
"3812","my phone contains pretty much all forms of rock on it. there are only 2 types of rock i hate, grunge from the 90s and hippy 60s rock. other than that i like all of the classic rock and metal"
"3813","The upload date."
"3814","i like both so i think ther pretty equal but i got more heavy metal then rap on my ipod well more like a ton of metal"
"3815","nope. heavy metal is the superior form of all music ever. hiphop/rap suck. "
"3816","Alot of these people have behavorial problems so there kind of okay if you know what I mean but some are just plain crazy"
"3817","heavy metal fucking sucks ,hip hop is way much cooler and better  thumbs up if u agree"
"3818","Funny how everyone still has to choose a side and abide to that side's opinions no matter the reasoning behind it. Develop your own opinions, mix different parties' opinions, etc, don't just recycle the ideology that others impose. 

It's not the parties that are wrong or right or neither, it's every level of the our system of government that's broken. Focus on that reality.
"
"3819","the mere existence of this video amuses me"
"3820","your wrong sweetie, they didn't take no anger out on OTHER PEOPLE, they took it out on the people that hurt it them. don't say you hate them, don't hate the dead, hate their actions but not a human, that's not right."
"3821","i always say, your kids are what you teach them. you are not born a killer. The columbine shooting, for example, i only feel bad for eric and dylan. Can u imagine all they had to go tru by bullies? how tormented they felt and lonely. I KNOW. So no pity for these bullies, schools don't force the rules, take action. simple and understandable. TEACH YOUR KIDS to love and be love. not to be jerk offs at school. they might just end up dead!"
"3822","guns dont kill people...   people kill people"
"3823","It hurts to see all these shootings in our country. But many of these people are mentally unstable and go through hard things in their life. Like the students at columbine who killed so many. They were bullyed thoughout their lives an they're hurt. I'm not supporting them I hate them. But they can't help it. They fell the need to take out their anger on other people"
"3824","We pray for all of those people"
"3825","Stay strong brother. It's people like us that will form a militia to protect our selves from tyrannical governments and foolish followers that know nothing about what they speak. And if we die in the process, at least we can say that we died fighting for what we thought was right.  "
"3826","Precisely, that's a statistic most liberals get mad about when you bring them up. They start throwing insults at you as well because they know their loosing their side of the argument. Look up a video here on Youtube called ""anti gun people can't defeat this video"" it should be one of the first videos that pop up. That video proves what I have just stated in this comment."
"3827","Would be very ironic if his death was from a gun, the one thing that could of saved him..."
"3828","lady logig......chicken McNuggets=physocit"
"3829","Well said. Just to add, guns don't kill people. People with guns who have evil intentions kill people. Doesn't have to be a gun either, Hammers, bats, and even drunk drivers are just as dangerous and potentially kill more people than guns do on a regular basis.  "
"3830","Well no one wants shootings to happen. These steps your are talking about have been taken before and did not work. As a matter of fact, they were a colossal failure. Think of it this way, where would a armed criminal most likely start a rampage, the place that has a sign that say ""gun free zone"" or the place with the sign that says ""staff in area are armed and will use deadly force if needed"". Both places exist, and guess what places have more crimes? The gun free zones. Who would have guessed."
"3831","About time, an american that see's the truth for what it really is. Good for you. Its american's like you that make me believe that our Republic still has hope."
"3832","If you read my other comments you would know that I am in full support of the 2nd amendment. I only want to take the steps that can help to prevent further tragedies and I'm sure you would agree that you don't want another shooting."
"3833","Do you listen to everything CNN says? Their is no such thing as an ""assault weapon."" The word assault weapon was coined by the liberal media so they can demoralize any weapon that they see fit. People who agree with these dumb ass democrats are ignorant and stupid. Not saying you are but people fail to realize that banning these so called ""assault weapons"" won't do jack shit, the only thing it will do is take the lawful citizens guns away. Question, do you know why the 2nd amendment is their? "
"3834","I don't live in an area with lots of gangs. I do however know several people who the columbine shooting strongly effected. I've talked to them and they say that it makes them sick that people like you think teachers of all people who try to not promote violence carry a fire arm. Also no one in my neighborhood owns a gun and we haven't had any crimes is like 15 years. And if I don't keep responding to you just know that I unlike you have a life and need to do more productive things than argue."
"3835","Like i said they are mostly mentally ill. And also that is out of date information. If you want to persuade anyone to come to your side (which I won't so you shouldn't even try) you should at least get current information."
"3836","does the battle of grapevine creek count as one?
"
"3837","i could never imagine my self dying ... "
"3838","how paranoid are you?"
"3839","It's not that simple."
"3840","the music in this video is so unfitting."
"3841"," I bet you live in an area where there's lots of gangs, and street thugs? And if u say no i find that highly unbelievable, because i've never heard of a place where shootings happen somewhat often and there being no gangs. The majority of gun crime in this country comes from gang related shootings. And if u know them up close and personal please do me a favor and move to a neighood were there are no gangs. A place where normal citizens have guns, thats the place were u will find less crime."
"3842"," A 1982 survey of male felons in 11 state prisons dispersed across the U.S. found.
• 34% had been ""scared off, shot at, wounded, or captured by an armed victim""
• 40% had decided not to commit a crime because they ""knew or believed that the victim was carrying a gun""
• 69% personally knew other criminals who had been ""scared off, shot at, wounded, or captured by an armed victim""

 The facts surrond us. You just have to look.

 

"
"3843","newtown ct???
"
"3844","They wouldn't stop. Most of the time they are mentally ill and have a sick need to kill. If someone in the school it wouldn't stop someone hellbent on killing as many people as they could. I live in an area where shootings happen somewhat often. I know them up close and personal more than you probably ever will. Having more guns won't just solve the problem completely. Now why don't you get a life instead of sitting at your computer trying to convince people about how great guns are. Get a life."
"3845","They wouldn't stop. Most of the time they are mentally ill and have a sick need to kill. If someone in the school it wouldn't stop someone hellbent on killing as many people as they could. I live in an area where shootings happen somewhat often. I know them up close and personal more than you probably ever will. Having more guns won't just solve the problem completely. Now why don't you get a life instead of sitting at your computer trying to convince people about how great guns are. Get a life."
"3846","i know very well what happens around the world. im not naive."
"3847"," Ath the sandy hook shcool, Victoria Soto, 27, moved her first-grade students away from the door. The class room had no closet or anywhere else to hide The gunman burst in and shot her, according to the father of a surviving student. Six students were killed in that classroom. If Victoia Soto had a firearm She could have possible stopped the gunman and saved those kids lives. Why cant u people see that a gunman would no longer target shcools if they knew teacher's had their own source of power."
"3848","I don't think a class room full of children getting killed is a good think in fact it's tragic. But I think if a guy could kill a cop he could kill a teacher. If the teachers are quick on their feet and able to get the kids into a closet or something than the killing would be less likely. I mean a teacher would have less training and there fore not be as good with a gun as a cop."
"3849","Well how is a class room full of defensless children getting killed  a good thing? And what was to happen if the bad guy was able to kill the only shcool cop? Once again we have helpless teachers and kids. Thats why it would be smart if teachers had their own means of defence. Remember cops dont show up until after the killings."
"3850","Ok but how is a guy getting killed at all a good thing? I mean I support the second amendment fully. I have no problem what so ever with US law abiding citizens having guns whether it be a hunting rifle or shotgun or a pistol for self defense but I don't think a teacher armed with a gun is a good idea. I think if the school has a police officer with a gun that would work. But face it more guns isn't the long term answer. "
"3851","SHIT, THIS MAKES ME JUST WANT TO STAY INSIDE"
"3852","Only cops? That's what u call a police state. Welcome back nazi germay, its been a long time my fascist friend. 

""A free people ought to be armed.""
 - George Washington"
"3853","If you put 50  law abiding citizens in a local store and they all had their own concealed carry what do you think would happen to the criminal. Two things would happen. 1. He would go into the store with his gun barking orders and threatning to kill u, and at that moment he would see everybody else with their gun pointing right in his face. He would either leave or lights out for him. 2. He would see people in the store had a way to defend themselves and go to where people didin't."
"3854","Only cops should have guns. Guns should be rigged to automatically explode if anyone elses hands touch them. Hunting rifes should dis-arm themselves the moment they leave the hunting grounds. Guns should be equipped with bright lights and subtle sounds so we know who is holding them. "
"3855","I can see one police officer with a fire arm on school ground but that's about it."
"3856","I would agree that more guns won't help stop shootings. "
"3857","Sick fuks"
"3858","Sorry, John! I just commented before it showed it"
"3859","what is an ""assault weapon"" and why do we need to ban them."
"3860","To paraphrase the last line in the description ; ""without acknowledging our past, we are destined to repeat it  """
"3861","The Beech Grove Amtrak Facility, is for rail car maintenance they like to say. But its train and trucks all say u.s army. And why the hell would it need three different lays of fencing anyway? And havent u noticed the fact that there, and ever other camp u see has barbwire facing inward to keep people from getting out rather than getting in? And all those empty camps they fail to mention have their own train stations, for importing people. Find me one fema camp where the barbwire isnt facing in?"
"3862","Its more lies man. You can completly tell that page was all about covering up the truth. For one it only lists three camps. The north/korea wyoming detention center, camp graying and beech grove amtrak facility. The first two i already knew where national guard training centers, they like to advertise them so people will think thats what they all are. And second that page failed to mention the countless others. like the ones that are completly empty, and at all times have security personnel."
"3863","moar"
"3864","They were hypnotized.
Because the real war is about you.
about your consciousness."
"3865","I am denying and debunking the existence of these camps:

popularmechanicsdotcom/technology/military/news/4312850"
"3866","I will research this nonsense and get back to you."
"3867","You cannot deny or debunk this camps they exist. You have to stop believing in all the bullshit lies the government tells u. And take the time to find out the truth on your own."
"3868","Go to google type in - u.s concentration camps liberty for life-  And read about the camps. It even shows pics of these camps in various states with barb wire fencing and guard watch towers. These camps are built to contain mass amount people. There are even pics of what appears to be thousands of caskets. You have to ask yourself why? why is the government building so many camps that look so similar to nazi style concentration camps?"
"3869","Dude, you're just spouting right-wing rhetoric. You have to back up your statements with cold, hard FACTS. The FEMA camps are total bullshit. I can't believe i'm even wasting time talking about it. As for the ""47%"", you can't honestly believe that any more than a very small percentage of people take advantage of government handouts? ""the greatest form of patriotism is to pay more tax"" - Mark Cuban (mother fucking self-made BILLIONAIRE). Yes, a BILLIONAIRE, in this socialist country. Amazing."
"3870","Yeah, fema camps u can look it up on government sites. Since the bush administration they have been building this camps and as of now there are just over 800 of them. And every one of these camps can contain thousands of people.Oh yeah they were built with our taxpayer dollars, That is if your not sucking off other peoples money(47%) but thats just a hunch."
"3871","You all need to open your eyes.You have been lied to and decieved for a very long time."
"3872"," A new world order -- a world where the rule of law, not the law of the jungle, governs the conduct of nations. When we are successful -- and we will be -- we have a real chance at this new world order, an order in which a credible United Nations can use its peacekeeping role to fulfill the promise and vision of the U.N.'s founders."" - George H Bush           September 11, 1990

"
"3873","Fema Camp! I missed that one! lol"
"3874","wow, I must've hit a nerve with my last post! I have never referred to you as anything other than your screen name. you're pretty crazy, dude. A NWO? seriously? That was pretty funny.  Don't you understand that it's corporations that run the world. I think you give the government waaaaaaay too much credit. free market capitalism isn't going anywhere, and I don't understand why you (and others you align with) are so paranoid. EMBARRASSING"
"3875","""... arms ... discourage and keep the invader and plunderer in awe, and preserve order in the world as well as property.... Horrid mischief would ensue were (the law-abiding) deprived the use of them.""
 - Thomas Paine"
"3876","Why cant u people see that we have a very evil government. Their part of a globalist agenda to create a one world socialist style government, and one of their final objectives is to get as many people as they can to turn left wing socialist's like joydipshit77, so they can have u give up your guns willing or take them by force so we will be defenseless. And then they can throw all ur asses in a fema camp with ease. Its your choice people fight for constitution, or give in like joydickstick77!!!!"
"3877","Don't bother with joydivsion77. Obviously he's working for the government to come on these mass shooting sites and continues to pump fear into people's minds so u will give up your guns. that's all they do is continue to pump fear into us so they can control u like puppets. They want u to think we are all  George Zimmermans. The government will not put armed guards in shcools. They want shootings like this to happen so people will think like joydipshit77. And then here comes the New World Order "
"3878","""The only way to stop a bad guy with a gun, is a good guy with a gun"""
"3879","Don't bother with Lee king. He is some sort of right-wing troll. I think he spends his days checking these mass shooting videos and pouncing on people who disagree with his way of thinking. Anyway, something has to be done, and arming everybody to prevent future shootings is a TERRIBLE idea. The idea of a bunch of George Zimmermans running around,  armed and semi-looking for confrontations,  makes me very, very nervous. "
"3880","I believe the answer to 90% of americas mass shooting gun violence could be solved if the government would help promote, support and honor the second amendment by helping law abiding citizens get government coursed concealed carry classes thoughout every city and town in america. Not only would it help protect you and your family, but it would also create a more unified national security force through its common citizens.
And it would be a breath of fresh air if all shcools had armed guards."
"3881","If I were to put a gun on a table it would get up and shoot someone. The operator does. So many stupid fucking people on the internet.."
"3882","You have a good point. Guns aren't our only problem. There are many sick people out there who will kill people no matter what the cost. I don't think we should take away guns. I mean a knife is also a deadly weapon. And like it or not guns are part of american culture. And the black market dose pose a threat. We can't stop it fully. And I never said ban guns all together I just don't think a person needs a fully automatic assault weapon. I have no problem with a hunting rifle or shot gun."
"3883","Hey I don't want a fight. I agree we should stop spending money in wars we don't need. Now you are right that banning assault weapons won't fully prevent school shootings but I do want to take steps to help lower the chance of tragic shooting. I mean we can all agree that we don't want shootings to happen. Can we fully stop them from happening? No but we need to help reduce the chances of another shooting from happening."
"3884","Joy is right. Banning the guns isn't going to help. With where the black market is today people can still get guns. If we ban guns, then when someone is threatened with one how will they protect themselves. Guns don't people. People kill people. Take away guns people will still kill with whatever they can. If someone is set out to kill, then they will not care what they use to do the deed. I am not afraid of my government. I am afraid of the people who will do whatever they want when they want.
"
"3885","you're a special kind of stupid, aren't you?"
"3886","What about that ""dark knight"" movie theater massacre?"
"3887","Banning assault weapons will not prevent shcool shootings. If u ban assault weapons they will just start using powerful handguns. And then u guys will want to ban handguns. How about tell your new socialist government that you all trust so much, to stop spending money on wars we dont need to be in. And instead spend it on something useful like putting security personnel in our shcools. And perhaps have teachers have a concealed carry. "
"3888","I agree that we should ban assault weapons and have better background checks."
"3889","Hey I don't think we should ban guns all together but we should have better background checks. I mean do you want another tragic shooting? "
"3890","Tragic how just 9 days after this there was another tragic shooting"
"3891","why is everyone fucking retarded :(   (the killers)"
"3892","Bingo. Well said."
"3893","And it would have been absolutely horrible if the Nazi's would have defeated our military, and then came over here to our country were all of it citizens would have no way of defending themselves. And especially if the only thing we had was muskets."
"3894","Where did you get the idea that you couldn't?
 You can buy an RPG under the National Firearms Act as a ""Destructive Device"", following an FBI/BATF background check and the recipt of a 200.00 tax. My uncle owns 2 RPG'S. He's able to because he is a law abiding citizen with no criminal background. Anyway the AR-15 and assault weapons are a more effective tool for killing. It would have been kinda hard for us to defeat the Nazi's if our troops only had RPG'S and gernades."
"3895","9/11 wasn't that bad in the big picture. you know nothing of what happens around the world."
"3896","i know 9/11 was bad and out of this world, but 9/11 doesn't happen everyday."
"3897","Columbine is given way too much attention & because of it other shootings have emulated it where the people wear black (va tech guy) and play out their ""basketball diaries"" fantasy for attention then KILL THEMSELVES. But the craziest and most  ""impressive"" snipers of all time were (imo) Charles Whitman who had a ""one shot, one kill"" idea and he just did it!  No movie fantasy.The 2nd scariest is the San Ysidro shooter.Whitman and Huberly were out of the blue-no reasons.Oh, yeah & cops Killed 'em."
"3898","lol it's cool, dude, I'm just trying to push your buttons a little bit. The most important thing to remember is for the left and right to have an open dialogue on ALL issues. The country is very divided right now, and both sides need to give a little to iron all this shit out. I think it can be done, with some patience and common sense from both parties. I understand the second amendment and its importance, but let me ask you, if I want to own RPG's and grenades, should I be able to?"
"3899","fuck all thies pepole they are going to hell forever and some are"
"3900","True our country has high statistics on gun crime. But not all of it comes from shcool shootings. The majority of the stats comes from gang related shootings. True banning guns will lower gun crime. But it will increase overall crime. Rape,burglary,theft,muggings, etc. Banning guns will only strip good citizins their right to defend themselves. Britain banned guns and their overall crime more than doubled. Criminals will always find away of getting firearms. There are more good poeple than bad."
"3901","lol wut?"
"3902","it wasnt a massacre the definition states u killed ppl who could not defend themselves the americans had clubs "
"3903","Hey shut up its not her fault ppl like u are OCD Screw off"
"3904","The day that all you democrat ""socialist"" liberal's (joydivsion77) are succsesful in destroying your own second amendment, and disarming the american people at the extent of killing millions of  law abiding true patriots who refuse to give up their weapons. Just like all dictator's do throughout history so they can control their citizens. If our government ever turns on us, its people like u who deserve to go to a concentration camp, for being so willing to give up your right to defend yourself."
"3905","NO GUNS=NO GUN CRIME"
"3906","*prescription*. you have no business arguing about anything! lol you don't ""subscribe"" to drugs, they are prescribed for you."
"3907","I don't know, bob, but something needs to be done. Banning assault weapons, beefing up background checks are a start, but I think the problem may lie with the fact that this country is just gun-obsessed. People like Lee King, who exercise ""their constitutional right"" (I'm so sick of that rehearsed phrase) by owning weapons for self defense because they think their lives are somehow threatened by the government, blacks, Mexicans, etc. I do think over time education can change all of this."
"3908","that's not the point, lee. you need a car to get from point a to point b in your normal, everyday existence; and I couldn't care less what substances someone puts into their body, they're only hurting themselves. i'm pretty sure you're a racist as well, but at this point it's just a hunch. Lee ""Tea Party"" King...yeeeeehaaawww!"
"3909","That was after this was uploaded.
"
"3910","how do you think we should change it?"
"3911","guns are for losers and cowards use your fists"
"3912","Type in and watch ( Anti gun people can NOT defeat this video ) 

For all you gun controller's out there like joydivson77, more people die a year from vehicle accident's and subscription drugs! 

"
"3913","You forget to capitalize letters at the start of sentences and after periods. You've made that mistake a couple of times already. But i didin't know that a  mispell of a word was more important to you than the topic itself. I guess you spent more time in shcool focusing on your grammar rather than your constitutional rights.  "
"3914","@Angel Gomez Look at the upload date dumbass.."
"3915","how about conetticutt
"
"3916","The U.S. was not a country then. It was still colonies."
"3917","the message is, most horrible shootings"
"3918","it's ""their"", Lee, not ""there"". you've made that mistake a couple of times already. also, you should reply to me if you're responding to a post of mine. i'm doing the same thing here to prove a point."
"3919","Well Im going to remember our little debate to when a man comes to a mall with his stock pile of guns, and trys to shoot up some people and i blow his ass away before he gets a chance. And i will think to myself wow alot more of these mass shooting would stop if more people would exercise there right to have a concealed carry."
"3920","Ok. By the shear volume of your posts and their content I can only surmise that you have some problems. You can bring up quotes from the 1700's all you want, but it is a different world we're living in my friend. I'm going to cease and desist with this senseless argument because neither of us is going to change the other's mind. However, when I hear that Lee King of Anytown, USA has snapped and shot up a mall somewhere with his stockpile of weapons, I'm going to remember our little debate."
"3921","It seems a little disrespectful to make a Top 10 out of this..."
"3922","LOL, i dont think a mass shootings should be used in a top 10 countdown."
"3923","HELP ME!!!! Government...HELP ME!!! Police, I need u to come change,alter and improve our amendments so we can have protection.Please government i need your security. ""Those who give up essential liberty to purchase a little temporary saftey, deserves neither liberty nor safety.""- Benjamin Franklin. People the 2nd amendment is there for a reason. Dont give up your freedoms for security."
"3924","""A free people ought not only to be armed and disciplined, but they should have sufficient arms and ammunition to maintain a status of independence from any who might attempt to abuse them, which would include their own government.""
 - George Washington  "
"3925","The only reason they had muskets obviously is because it was the only technology at the time.Im sure they would have rather been fighting the british with semi- auto's. The founding fathers valued the impowerment of the people rather the security of the government."
"3926","First of all I'm absolutly suprised to hear any american say they would rather be defenseless in a hostile armed situation. ""Arms in the hands of citizens may be used at individual discretion in private self defence."" - John Adams. If the founding fathers were there believe me they would have at least attempted to shoot at the assailant with there muskets. ""I prefer dangerous freedom over peaceful slavery."" -Thomas Jefferson. But u would rather run for the door like a coward while they all die."
"3927","Wounded knee massacre ??? 300 died ??"
"3928","No, I would not be more comfortable having a gun in a situation like that. My number one concern is getting the hell out of the theatre, not blowing away the assailant.  Remember, the 2nd amendment was written at a time when people were armed with muskets, not semi-auto weapons, some with 100 round capability! An amendment is precisely that, a change, and it needs to be altered (and improved) to fit this new nation of 500 million+ people"
"3929","#1 Some very sick person made a game about it were you play as the killers. Sick... :("
"3930","Blah blah blah, it's human harvest season. Guns, cigarettes, prescribed drugs, alcohol, gay marriage,  or the idea that you should be patient and find your soulmate......all just ways of controlling population. So get over it!  "
"3931","How about those Knicks?"
"3932","I think you forgot the words ""so hard"". Your insult loses something without them."
"3933","Just because there are criminals we should not lose our constitutional rights.  Its our second amendment for a reason. Early americans and the founding fathers knew from personal experience how important bearing arms was. Let's look at some history. Adolf Hitler(dictator) banned guns, joseph stalin(dictator) banned guns, Fidel castro(dictator) banned guns,Chavez(dictator)banned guns. And look at how big and controlling there government is when they know there citizens are armless.  "
"3934","What if that day your friends and loved ones were in the aurora theatre.Wouldn't you feel more comfortable knowing if they had there own gun to protect themselves.Or just be helpless sitting ducks like they were.
The founding fathers gave us the second amendment for a reason.Its to protect ourselves individually, and from oppressive government. Its people like u who would not have stood up and fought for americas independence. "
"3935","What about the wounded knee massacre 300 deaths ???"
"3936","lol, when i saw your screen name and avatar, i was certain i would not be getting an insightful answer. why do you like guns so much? this goes out to all you gun lovers out there. why do you feel you need them? for protection? how many times have you actually needed a gun in an intense situation? for me, my family and everyone i know, that would be 0."
"3937","no more gun period, lee king you are crazy"
"3938","You sound like a typical gun lover"
"3939","this post is so full of holes an AR-15 could've been the culprit. fuck guns. period."
"3940","@3:27, what the fuck is she thinking? "
"3941","dude thats not funny me and my brother were about to go to see the premier at century 16 so we could have died"
"3942","You see that new batman movie, I heard people were just dying to see it"
"3943",":("
"3944","The country Switzerland has not been in a war for 600 years, and there's a reason why. Around the age of 20 to 30 they recive military style gun training and afterwards they keep these heavy weapons in there homes.They basically all have guns and concealed carry.This country has virtually no crime.In the 40's not even hitler dared to invade.He knew very well that a country with mainly all of its citizens armed he would have sustain mass casualties.That's the true power of citizens with guns."
"3945","I believe the answer to 90% of americas mass shooting gun violence could be solved if the government would help promote, support and honor the second amendment by helping law abiding citizens get government coursed concealed carry classes thoughout every city and town in america. Not only would it help protect you and your family, but it would also create a more unified national security force through its common citizens.
  "
"3946","Good for the woman standing up for the second amendment at 4:25-4:54.Just imagin that day at the aurora shooting if most of people in the theatre had there own concealed carry.James holmes would have walked in started shooting,and every body in there would have pulled out there own gun and blown this mother fucker away!!.Im sure holmes would have thought twice about going there if he new people were packing there own."
"3947","they say this is bad but they never said that killing innocent kids woman and men by the US army and all the other armies that are down there fighting a war for oil and bullshit the government  worst gang they control the world and can do what ever they want i hope one day the world will see all the bullshit and no one listens to the government "
"3948","I completely agree with you. Columbine is the greatest."
"3949","It's times like this we need a batman"
"3950","Well gun deaths in Mexico...but most of the drug lords down there just chop your body up."
"3951","who cares, united states kills more women and children on a daily basis in the middle east for the so called ""war on terror"" "
"3952","hahahah soon as you get rid of your guns in america, you can live out your lifes in a fema camp, no facebook in there."
"3953","american history not the world."
"3954","No nazi's in america.....The nazi scientests were given american citizenship to work for the american government when they were captured in ww2. Also wall street funded the germans..hmmm. Guns are great in the right hands, just unfortunate a few nut jobs get their hands on them. "
"3955","i don't believe the acronym lol and columbine belong in the same sentence. 
"
"3956","So you have a list of ""famous"" shootings too?"
"3957","Forgot about the Boston massacre"
"3958","Nazi Germany murdered 6 million jews who were unarmed."
"3959","blame it on chicken nuggets?"
"3960","you can edit your videos. and descriptions.."
"3961","exactly
"
"3962","your statistics are skewed. you cannot compare south korean gun homicides to US gun homicides directly like that. what matters is the ratio of population to gun homicides in which case south koreas pop is apx 50 mil compared to U.S's 330+mil. that means US has over six times the pop of korea, take 1300 (if your stat is actually true) times by six, oh gee, oh wow, look how much WORSE south korea is by comparison. more than 8000 gun homicides in S korea if you compare properly.  "
"3963","In light of the recent tragedy in Newtown? This was published Dec 5, 2012? Newtown didn't happen untill the 14'th of Dec. ?????"
"3964","Anders Brevik wasn't a school shooting, nor was it done in America. It was done on a  small island in Europe."
"3965","Are you saying that we should alert your neighborhood right now?? You sick motherfucker!!"
"3966","Brian Warner, I mean Marilyn Manson is a smart mother fucker"
"3967","this video was made 9 days before that incident unfortunately :/"
"3968","why was that islamic guys trial postponed cause he didn't shave his beard, who gives a fuck whether or not he goes to trial with a beard?"
"3969","your a sick fuck"
"3970","this videos title might need the word 'worst'
"
"3971","niggahs be fucked now a days"
"3972","i hate it when they say that video games cause mass shoting's video games are fake and they are not real so it does not cause mass shoting's"
"3973","sad things that happem here
"
"3974","Because the more people know about these things the more they can do to learn the signs of a possible attack. It's disgusting yes but sadly we need to know about these attacks."
"3975","....how wasn't it? lol"
"3976","You can say it as ""Top 10 worst"" for those of you who hate the title."
"3977","Chicken McNuggets causing someone to go on a shooting spree?  That bitch is so fucking stupid, I would punch her in her stupid face."
"3978","i rember number 1"
"3979","for you to watch...you clicked"
"3980","sandy hook is a sham
"
"3981","not sure why there is even a top 10 of this. why rank death? 1 life vs 20 lives? what difference does it make if it was innocent lives lost at the hand of psychopaths. i think this is done in bad taste. "
"3982","Look at the description"
"3983","what about Sandy Hook Elementary"
"3984","that is an excellent question"
"3985","Educational purposes. What does this top10 tell me? Stay the hell away from Texas."
"3986","Just like there is a top 10 for the world's most deadliest weapons

Just like there is a top 10 for the world's most deadliest leaders

Humans love death and hearing about it. . . . you should know. . you clicked on this link. . you love death also. . don't be shy :)"
"3987","So this america about this WERE ARE NUMBER 1 SHIT..Yeah call it a fucking day"
"3988","""We are met on that battle field of that war. We have come to dedicate a portion of it as a final resting place for those who here gave their lives
It is all together fitting and proper that we should do this.
But in a larger sense we cannot dedicate, we cannot consecrate, we cannot hallow this ground
The brave men living and dead who struggled here have consecrated it far above our poor power to add or detract, the world with little note nor long remember what we say here but can ever forget"""
"3989","OK, OK, OK, i just want to get this strait, the women who was married to a mass-murderer claimed that fucking CHICKEN MCNUGGETS caused him to kill 22 people and injure 19.
Seems Legit."
"3990","top 10 mass shootings lol, just realized how rediculous that sounds"
"3991","im a dumb motherfucker those rerunds were jus the original headlines collaberated into a unpleasant slide show from that website not one news station......still wtf?"
"3992","why not remind phycos they too can be on the news even years after thier sick crimes cus thats jus what theyd like an way too remind victims an family memebers affected by doin a good horror reel for those jus wanting too see if the weather report was on yet"
"3993","Your name Cock?"
"3994","They made a movie about #8"
"3995","The words of wisdom coming from someone who society calls psychologically unstable. 6:09"
"3996","And what will we do if we come under occupation from another country, how will we defend our selves then eh, with brick and baseball bats, also banning gun still will not prevent mass murder, they can just find other thing to kill people with like knifes homemade explosives etc. So your idea will only make things worse."
"3997","blame it on marilyn manson? wtf.."
"3998","@Daniel Bender its the top 10 infamous shootings."
"3999","serial killers  should be killed instantly  scum of the earth just like murderers rapists  and most of child murderers and paedophiles  FULL STOP "
"4000","Are you promoting  for such horrible massacres ???!!!! shame on you, don't you have any respect to the victims or their families............big dislike
   "
"4001","Because Murrica needs it, shit is funny"
"4002","it's american classic "
"4003","awww you poor baby did he hurt your wittle feelings what a bitch grow the fuck up kid"
"4004","Lol you think people dont get illegal guns on the street here too.. I'm from Toronto, over here you can cop a shotgun, rifle, or pistol for less than a half pound of weed..."
"4005","im gonna be the next murder lol :) jk.. I SAID I WAS FUCKIN JOKING!!"
"4006","so let me get this straight, the government promotes, allows alcohol some drugs, some foods contain opium. what else oh they allow alot of sex based songs on the radio. the basically brain wash people and kids since the very day of birth into separating, ugly from pretty, skinny from fat.. white from black.. and when the consequences kick in they blame some random ass drug or some stupid ""mental problem""excuse like every other one of this cases in the end it comes down to ""we the people"" ."
"4007","Those are hunting rifles. We don't need machine guns, semi or auto. "
"4008","It's only going to get higher but hey we need high powered weapons because we..uh...use them to hunt and fer entertainment.  Merica, God and the 2nd amendment"
"4009","Something is going wrong in this country! "
"4010","1. Virginia Tech   2. Sandy hook NewTown   3. Columbine"
"4011","They did it for the lolz"
"4012","The reason why we have such a high gun death is because the US is next To the safest country in the world Mexico and using a gun to kill yourself is a lot better and painless option then stabbing, cutting, or hanging yourself.
It is both the gun and gang culture that is fucking up everything."
"4013","number 5 nuggets made my husband crazy"
"4014","""After a shooting spree, they always want to take the guns away from the people who didn't do it. I sure as hell wouldn't want to live in a society where the only people allowed guns are the police and the military."" -William S. Burroughs (famous beat writer)

Other Burroughs quotes: ""How I hate those who are dedicated to producing conformity."" And: ""A functioning police state needs no police.""  
"
