"","his_data_2017.his_all_comments.textOriginal"
"5837","dont post the fucking strategy wtf what if a shooter watches this like wtf🖓🖓🖓🖓🖓"
"5838","They actually have school shooting drills in America! I feel bad for the kids there."
"5839","I think it's a good way to get kids scared so they'll take the drills seriously. When I was in school, lockdown drills were fun and we enjoyed them, and that shouldn't be the case."
"5840","this is stupid, hiding in a corner with the lights off? im pretty sure a school shooter would know that kids go to school during the week early in the day, theyre not gonna say ""oh i guess nobodys here, well im leaving"" if this was real id hide somewhere else rather than get shot with everyone"
"5841","they should be happy because the officers are learning the layout of the school. train as you would proform"
"5842","Britain has no guns SAFE"
"5843","We had an actual lockdown when I was in elementary and it lasted about 5 hours, almost as long as the actual school day. We were lucky to have a kitchen in the classroom but there was no food in the fridge. There was a large area in the back of the classroom out of view of the door and windows. It was about 10 feet by 10 feet in perimeter and there were toys and drawing stuff back there as well. Our grade 2 teacher had a block of cheese in the cupboard and a student took a plastic knife from his lunch bag. After about an hour we were able to kinda move around and play. Lunch was cheese as most of us left our lunchbags in the hall. I shared my sandwich with everyone though."
"5844","surely having them all huddled in one corner would make it easier for the shooter to kill as many as possible?"
"5845","when I was little evrytime there was a fire drill I would cry......and onetime I was so scared I started screaming.....😂"
"5846","I never get scared when we have the School shooting drill
And I've Gotten in trouble For Jumping out the window But I know Judo and Tai-Kwan do 
SoOOooooOOOoooOOoo"
"5847","At my high school omce we had a 2 hour lockdown and then when it was over they said 'Someone called and said they had planted bombs in the classrooms' Like wtf so you make us stay in where the bombs could possibly be?"
"5848","Its all good until the student shooter knows the plan 😂😂😂"
"5849","I'm so scared to go to school every day because of shooters and stuff it's always in the back of my head"
"5850","The problem with 3:49 is typically school shooters, are students. Alot of them know the drills and how to prepare for them, but none the less should this sorta thing be practiced everywhere."
"5851","Why does everyone hide under the desks??? 
I mean, he or she can still point the gun underneath the table and shoot."
"5852",".. lock the door close the windows and hide under your desk"
"5853","the shooter is just cleaning the rooms"
"5854","ive had a drill for5 hours"
"5855","Wow this is so wrong!!!!
Kids with probably ptsd after this thanks law enforcement
Dumb fucks"
"5856","We had 2 lock downs because bees swarmed 🐝🐝"
"5857","i like the idea"
"5858","And drill in schools are ridiculous because if it was a real situation obviously the kids wouldn't be that calm, they'd flip the fuck out and draw attention."
"5859","what if the teachers are the shooters then they know everything"
"5860","3:50 best way to take out a school shooter. 

shooter walks in: TENIS BALLS"
"5861","We had one of these at my schools and was absolutely terrifying!"
"5862","I've had a real lockdown in my school and it was scary i thought i was gonna die"
"5863","The school shootings in sweden? None in ages. Are Guns legal? No."
"5864","School shooters would not use glocks or a p226 that would use sawed off just like Eric and Dylan and would be more ""tactical"""
"5865","My school is so unsafe from these shootings, every classroom in the school has like 3 giant windows"
"5866","We hardly have drills"
"5867","if this actually happened I wouldn't listen to the teacher I'd throw a fucking desk through the window and run like hell"
"5868","my teacher said that if someone walks in the class with a gun we all   attack him because if we just hide under are desk then he can just walk in and shoot us it's stupid to tell them to hide so they can get shot like sitting ducks"
"5869","If anything, locking yourself in a classroom is basically a fresh can of sardines for the shooter"
"5870","if we just sat in the corner with a shooter, I swear I would just be, ""we need  to break scissors in half, and tape them to yard sticks. spears bro. hide near the door, take a backup scissors, if you can , get behind him and hold the scissors to his neck, if needed,  stab. attempt to get the gun with spears and blades."
"5871","We had one of these yesterday..."
"5872","My school had a lockdown twice. One time a crazy parent was going through a divorce and wanted to see their kid but they weren't aloud to and they were going crazy running through the school and another time a kid stabbed the guidance counselor in the face and leg with a pencil and he was running through the school. Crazy shit happens"
"5873","My school does A.L.I.C.E  and I feel safer now that I know it"
"5874","All the other kids with the pumped up kicks"
"5875","That is so fucking messed up"
"5876","Throwing balls at him? Omg what a joke"
"5877","Landon McNalley IM DYING XD"
"5878","Jordan Schuster I would feel bad for the rest of mine"
"5879","Please
Use
Commas"
"5880","Jordan Schuster I"
"5881","HappilyRaini I was in 2nd grade while watching a movie then a bomb threat happened ._."
"5882","I had a bomb threat in middle school and we were on the field for around an hour. And on the way down to the field someone fell and broke their leg so we had to call an ambulance which then got stuck on the field, trying to get out and the teachers had to push it XD One of the most interesting school days ever"
"5883","HappilyRaini we had bomb threat and the police had to stop cars because we had to walk across roads to the school opposite us. On the other school's oval they had bull ants and we had to sit on them. Lets just say people got bitten.."
"5884","Ava Irwin in real life a shooter is just gonna sucker punch u in the face if u try to take his gun away"
"5885","Ava Irwin the guy just walks into the classroom and stands there xD"
"5886","She was probably more scared than shocked."
"5887","Lmfao guns is not good kids
*runs into class with gun yelling imma kill yall*
America.. fuck yeaaahh"
"5888","yogirlzar"
"5889","yogirlzara just America, in Iraq and Syria its natural"
"5890","Lottie Forevah I'm kinda talking about Europe"
"5891","+yogirlzara mexico did"
"5892","*Drills"
"5893","You know what when he come to my class room and he shoot people i'm going to preadting to be dead and when he not looking wake up go to my deck grab my chiar put on him or my note book"
"5894","Boi one day in 3rd grade there was a lockdown RIGHT after we came from lunch. So we sat on our butts for about 1 hour..."
"5895","at my school we just sit under our desks playing with our phones or cards or some crap..."
"5896","Barricade the door don't hide behind a desk block the door,hiding doesn't prevent much."
"5897","The only thing we do is a fire drill where we assemble on a yard surrounded by four other blocks, one of which being the largest building in school. So, yeah, if that exploded, the whole school would be dead."
"5898","They should use nerf guns next"
"5899","I would grab there wrist and bite as hard as possible to get the gun out of the hand so I could point it at the attacker"
"5900","If a shooter comes in my school i'm running through the back fucking door as soon as one shot goes off."
"5901","In Denmark, we don't have gun-drills, we only have fire-drills."
"5902","your heros wear capes mine weat trench coats"
"5903","But what if there was a real one and people think its a drill"
"5904","wait wouldn't the school shooter just shoot them not just scream at them? like if I was a school shooter I'd just blast them."
"5905","What if they come in with a rifle or a .50 cal?"
"5906","i have been preachijg for so long that when we hide we are just sitting ducks"
"5907","What happens if r class has a shooting and the terrorist thows a grenade in the corner where we r? 
Yeah that is messed up... :/"
"5908","Hi"
"5909","ok when i grow up im sending my kid to private school or catalick school"
"5910","Hey gunman CASH ME OUTSIDE HOW BOUT DAT"
"5911","I only do fire drills i guess cuz i go to high school"
"5912","If all of the kids are bunch together, they would be so much easier to shoot."
"5913","Why not just install windows in every classroom so that the students can just flee, instead of just sitting in a dark room and wait till they get shot."
"5914","Murica!"
"5915","Columbine was good can't wait for it to happen in my school <3"
"5916","It was pretty intimidating"
"5917","I was there at Jewett"
"5918","Actual idiocy"
"5919","It would be funny if they never got a shooter"
"5920","If a shooter goes in a school on a week day and all the lights are out you think he's just gonna leave"
"5921","man i really wish my school trained my teachers to fight back i think that would really work my teacher are strong"
"5922","the takedown is shit, the shooter can shoot while supposedly being taken down, and what if that shot hit a student? then what?"
"5923","Why not give teachers bats that would work much better or shovels or guns"
"5924","$avage"
"5925","We had one and it turned out to be a dog that got into the school"
"5926","unannounced lock downs are so unproductive, at least if you don't let them know it's a drill. What are you going to do when those kids think the real thing is fake?"
"5927","My school has no1 come in"
"5928","damn white kids and white adults shooting up schools and trump calls us Mexicans bad lol makes no sence"
"5929","*this story is not real...*

One day in science we where making a potion with acid so dangerous it could burn your hand. We heard a loud bang and a scream. The headmasters voice boomed through the class....*this is not a drill, go into lockdown*
We heard a man banging on the door *NO ONE WILL SURVIVE*. He opened the door and my teacher poured the mixture on him."
"5930","Imagine if your a robbery in the school and went to the first room and then suddenly everybody charged at you."
"5931","I had a shooting drill a couple weeks ago, our teacher was like ""GET INSIDE NOW!"" We hid inside, under a table. Lucky for us the shooter was not in the school, he was in the neighborhood next to it!"
"5932","But what if he shoots the door handle then what"
"5933","Legend says if u hear the pumped up kids themes ur fucked"
"5934","5 minute long lock downs? We had a drill that was an hour!"
"5935","How too take someone down , hide behind The door , then grab there gun , and if they shoot , let IT be your arm do not let IT hit your chest  or thighs , then use your legs as your main combat limb , kick Them multiple times ,try too trip Them if there bigger than you , if there like too big jump on there back and then grab there Head and make your self fall"
"5936","Instead of teaching teachers CQC, why don't we let the ones with concealed carry licenses carry? Its easier to win a gun fight if you already have a gun?"
"5937","same thing happen to me"
"5938","its every parents worst nightmare
and every students favorite dream"
"5939","my teacher said that if a school shooter came to the class room everyone attack. if you attack only a few people will get shot but if you sit in the corner you all die."
"5940","at my school its JUST lights off"
"5941","Almost got a ticket for going 130? He would have gone to jail..."
"5942","If the shooter walks into the school to see every door closed and locked, possibly with blinds over the windows, shouldn't the schools know by now that the shooter probably knows you're in there? I get that theres nothing you can really do about it, but really. By now, every shooter knows that theres gotta be people in there. :/"
"5943","if it was real they would all be bitchen"
"5944","Lockdown drills are DUMB AS HELL. ""Like hey, let's sit in the corner with the lights off and the shooter won't suspect a thing! And when the shooter barges in the room, we'll all be safe in the corner!"" If one day there was a real lockdown at my school, we would all be fucked."
"5945","sandy hook was fake"
"5946","I live in the *UK* and we have what is called a ""stranger danger"" alarm.

Literally all the teachers are told to do is lock the door. We're not even told to climb under our desks. We're supposed to just sit there quietly with the door locked."
"5947","Lmao any practice drills my school does would  get us all killed haha, ""okay kiddos, walk outside while the building catches on fire"""
"5948","US is truly the most fucked up country on earth."
"5949","Lol, the kids giggled at 2:40 lmao"
"5950","What if a shooter goes to a ghetto school and those kids have guns and knives how would the media react"
"5951","WFT tennis balls ain't going to nothing to a shooter"
"5952","people are sk dumb why would u put all the kids in the same place"
"5953","cool"
"5954","WTF....The school shown in the first part of the video is the Pinnacle chater school that i go to and we never did a drill like that."
"5955","A shooter came into our school, and we had a sub. She ran us outside, and we ran to a girls house and called our parents. 3 of my friends died."
"5956","My school we barricade the door with all the desks and the principle tries to get in with a bat equipped and if he does we through all of our I pads at him"
"5957","she wouldve likely at least caused his handgun to malfunction.   thats better than nothing."
"5958","Or when there is a real one, and the shooter comes in, and the teacher is fat. All the teacher has to do is sit on the shooter lol."
"5959","I remember when I had a lockdown in elementary, there was a guy that went in the school without permission. Turns out he was a campus kid that forgot where his school was 😂"
"5960","now kids are going to think it's fake when there's an actual legit lockdown. cuz you know kids aren't retarded.."
"5961","The interview with the teacher seems like she was crying"
"5962","at my school we just go to a corner 😂😂😂😂"
"5963","Of course this is in Florida"
"5964","I think that it is great for teachers getting that kind of education and how to deal with that kind of a situation"
"5965",""" Terrifying realistic drill. and that's an issue,"" so is sitting in the corner, with a wooden door between you and a maniac with a gun. If there was a real shooting, I would climb through the vents. I'm tiny"
"5966","1:25 How did her husband almost get a ticket if all the officers were at the school????"
"5967","just ban all white people from attending school"
"5968","Why is this in my recommended?"
"5969","Also when we had a fake lockdown my social studies teacher didn't do the drill she was like let's just continue with the lesson. I was like what kind oh a teacher does that I love what these teaches are doing"
"5970","This is a great idea"
"5971","Hellø frøm the twenty øne piløts natiøn"
"5972","In England we luckily do not have any of this"
"5973","if there was a lockdown, i would just hide in the very, very cornerest corner you could get into and when they shot, play dead"
"5974","At my school we spread out into 4 groups around the classroom or around the room walls and we're supposed to throw books, desks and other things at the shooter to try to take him down."
"5975","at my school when there is a lock down they are taken as a joke everyone is on their phone or talking and laughing"
"5976","Turn this into the happy side, he looks like darth Vader"
"5977","*play Pumped up Kicks to make it seem even more realistic*"
"5978","We never have theese I'm from England"
"5979","Omg!Just hire security you dumb fucks!!!"
"5980","Ther Was a guy with I gun up the street  we that he was in our school so that happen"
"5981","grande means grenade"
"5982","my school drill sucks they like. kids get down and am like what if they have a Grande"
"5983","Duck and cover is so much cooler"
"5984","Fake blood and fake dead people? Are you serious? thats going to far."
"5985","who else typed pumped up kicks"
"5986","at 6:10 i think the strategy at that very moment would be to like hop backwards flipping the attacker over"
"5987","I think about why I never have shooting drills in my school. Then I remember, I'm Canadian. If there is a shooting, they either got the gun from the black market,  or America, seeing as we banned guns. Thanks , guys."
"5988","We did one of these in school it's terrifying they didn't use the guns tho 😥"
"5989","Some teachers need to be able to have guns or have a school gun cabinet in the staff room in case of a shooting"
"5990","Last time I was in a lockdown drill a kid was laying on top of me"
"5991","maybe we should give teachers riot shields and a revolver"
"5992","This is so stupid when theres a mass shooter you don't just sit there and let them shoot you WHEN THATS THEIR AIM, those kids would all of been killed if they listened to their teacher they should of ran and would of had a fighting chance"
"5993","shorty dagreat whites have problems"
"5994","Dazzling Donut fucking retard"
"5995","Dazzling Donut did he kill the teacher?"
"5996","I probably meant I wont survive"
"5997","Dazzling Donut I guess neither did he himself. 😂"
"5998","waga95 most likely"
"5999","D-Gall 4 sf"
"6000","D-Gall 4 bro ur lucky we are supposed sit their and do the shooters demands like bro"
"6001","D-Gall 4 - Good idea!! My teacher lets us throw whatever we want, I'm in middle school, someone in my class brings a knife every day... I get kinda scared."
"6002","At least you have a backup plan!"
"6003","D-Gall 4 If you're luck to find one... Get acid"
"6004","Modes_ I agree it's like being evacuated to a bomb shelter."
"6005","Antonia xx the fire drills over here look more tense than the shooter drills in America though... I mean, they don't tell us it's a drill..."
"6006","Antonia xx the fire drills over here look more tense than the shooter drills in America though... I mean, they don't tell us it's a drill..."
"6007","well u should be warned just in case"
"6008","what?"
"6009","scrumps1987 me"
"6010","scrumps1987 me lmao"
"6011","So they don't lock their doors.......?"
"6012","Kids normally have scissors in their pencil cases that helps"
"6013","in a lockdown you'r not allowed to use your phone's so the parents coming to the school was the children's fault not the school."
"6014","I go to a catholic school so.... I will probably be fine"
"6015","Our school we had a lockdown cause there were a guy playing with his dog😂"
"6016","America.  
Paying millions for lockdown training 
Paying millions to buy guns 
👏"
"6017","my school had a lock down but there was no gun and no one got hurt but i think it is important to practice got things like this"
"6018","So they're basically asking teachers and kids to risk their lives to take down the gunman! How about building a safe bunker in classrooms where the gunman would physically be unable to get to them?"
"6019","You mean teacher fight club"
"6020","5:18-5:21 freeeestyyylee"
"6021","Turning off the fucking lights and covering the window on the door doesn't do anything lmao"
"6022","1.Sandy Hook was fake and the news knows that

2.Keep doing those drills who gonn take it serious when something goes down smh"
"6023","everyone is a sitting duck the drills are pointless and a waste of time"
"6024","Hopefully the SWAT taught them about hostage rescue if they didn't now that is a big problem"
"6025","Shooters are not simple mined they will search the room for any possible hostage not just DOOR IS LOCK NO ONE HERE NEXT DOOR no they will break the Windows probably instead of AHH WINDOWS THAT ARE COVERED I GUESS NO ONE IS HERE fucking dumb schools"
"6026","2:38 why is he smiling what if it wasn't a drill"
"6027","What the fuck that door needs a device that can hold it down unless someone uses a bomb on it and they do make these things that keep doors shut unless you blow the door down plus all of you in one spot is easier for all of you to DIE"
"6028","Man the drills in schools these days suck they should train kids what part of your body you should cover and what to do in EVERY possible situation that could happen in a shooting and hand to hand combat EDIT1 just watched the whole vid they did teach hand to hand combat but they need to teach more like how go bring them down because they will punch you to try and overcome you to shoot you"
"6029","I'm pretty sure saying ""WE ARE IN LOCKDOWN"" on the speakers will alert the shooter. Lol pathetic"
"6030","I go to a Colorado school and there was a real lockdown once, a kid had a gun"
"6031","What if the shooter came during the drill....."
"6032","everyone guesses that the ""shooter"" is a guy, what uf it is a girl😂😂😂"
"6033","We're learned to jump out the window if possible. No fucks given 😂"
"6034","im kinda scared to go to school now"
"6035","I like how just one of the boys starts hugging the girl"
"6036","At our school we lock the door, ads an extra lock, block it with desks, and don't always hide. It's announced over the announcements where the intruder is, and if they're on the other side of the building we leave. If they are close we hide, and if they get through we throw stuff at them."
"6037","They don't do this at my school......... they do lock downs and fire stuff. but I would love having one like this."
"6038","we had a school lockdown, we had these huge reading books and we'd throw our books at em'"
"6039","Here in England we don't have shooting drills. Wanna know why? Cos nobody has guns here so it's pointless :O! 
America allows the most stupid shit to go on, just ban guns lol."
"6040","thats why we need for men teachers."
"6041","My school is SMACK right in front of a military base in point loma. so.. its kinda hard for 1 shooter to face hundreds of military men...





yikes"
"6042","Screw hiding. Run out of the building FIRST! Only hide if you can't get out safely"
"6043","That was funny when they threw a lot of tennis balls"
"6044","0:49 don't you see that kid waved at the camera 😂"
"6045","If a school shooting happens I would be cover in blood or red paint and play dead. Actually Worked for Halloween Prank"
"6046","we had a drill cause of clowns running around some kids started crying and some was hiding under the desk while the teacher was at the desk grading papers like wth"
"6047","i would run to the nearest window and jump and run"
"6048","when. abc doesn't have a good video is so stupid they scare children"
"6049","To be honest, I wish my school did this. Now yeah, it would be pretty scary, but it would be a lot better to have these drills then to have a real shooter come in and me not know what to do. Some parents don't think about these things, and need to think more about their childs safety than the childs emotions. Plus, it would help us with life skills later in life and in combat."
"6050","Lol my teacher taped shears to the end of a cane and almost stabbed the guy that came in"
"6051","IT'S JUST A DRILL BRO"
"6052","One time me and my friend were in a lockdown and the guy got in he had a gun there was a gap between us he shot the gun at me it went through the gap part of the football team was in my class they were brave they ran jumped and tackled him he started shooting it only hit are window people were crying after the bullet went between my friend and I we both played dead so he did not try to shoot us any more"
"6053","The problem is that they never let us know if a drill of any sort is the real thing or not. This causes us to not take these things seriously and in a real situation, our lives would be in danger because we have no clue if it is real or not. I feel this is something that needs to be fixed in schools everywhere."
"6054","same that happen to me"
"6055","I remember during a code black I had to go to the bathroom and I was walking then the principal came over the speakers and said ""We are having a lockdown I repeat a lockdown."" And I was like ""oh it's just a drill"" :-3 so I kept walking until I saw a officer..and I was like.. OH SHOOT I sprinted to the bathroom and locked the stall bathroom.. then the officer came into the girl's bathroom. And he knocked on the stall and he said OPEN UP and I said nothing and just put up my feet.. BUT I WAS GOING NUMBER TWO,so he slid banged on the door and i out my feet down so then I opened the door and the officer was like ""KID WHY DIDN'T YOU JUST TELL ME YOU NEEDED THE BATHROOM?!"" (It was a drill) and I said ""I  well I needed to go"" the end. Also he was a officer and spoke with my principal.. but .. all good"
"6056","that one kid at the colorado school shadowed at my scchol today lol"
"6057","If their was a school shooting my class would be the first one to go"
"6058","At my school if we have a shooter the girls throw stuff at the shooter and the guys try to tackle or jump on the attacker. And the teacher does the same things"
"6059","I WOULD AT LEAST TELL THEM"
"6060","lol u guys better take this advice when i come to ur school"
"6061","These drills shouldn't exist because there should be no guns."
"6062","According to wiki there have been 1 school shooting in the U.K. and there's has been over 350 in the US which for some reason makes me think that guns should probably be illegal. I dunno I was just thinking 💭."
"6063","he's a novel idea america TIGHTEN UP YOUR GUN LAWS so people dont die"
"6064","i would be so fucking scarced"
"6065","I once had a drill for like an hour. lol"
"6066","we dont do this in the uk ... probs cuz you cant get a gun"
"6067","bruh they did this at my school and this random kid punched another kid in the face"
"6068","At my school when we have lockdown and people talk and be loud I punch them in the face I get in trouble but it's worth it they shut up. Btw this is not my account it's my sister. And I will not punch a girl."
"6069","it's just a drill bro!"
"6070","Look this is good and all if there is only 1 shooter what if there's like 4 with assault rifles"
"6071","I know if there was a school shooter I would not stay like a sitting duck. My parents always told me, if possible, get a fire extinguisher. You spray them in the eyes then crack them with the empty canister."
"6072","what is stopping kids from throwing desks. ""Bitch you just got hit with where my ass goes"
"6073","Yo dat teacher took that man down like a beast"
"6074","if you say oh it's a lock down then no one is scared well that's dumb not saying don't give them the option to skip cuz they should be able to but you need to be as realistic as possible"
"6075","in our school, they tell us there will be a drill, but they dont tell us what time. we have to sit in the corner where nobody can see us from the doors or windows, and the principal comes around in checks all the classrooms. it usually takes about 20 minutes since our school is so big. (3 floors)"
"6076","At my school lockdown my grade six class  beat the fuck out of the invading shooter. We were so close to him he couldn't shoot and rekt him"
"6077","My class is instructed to throw anything we have to anyone who may enter the room during a lockdown so ;-;"
"6078","wtf is this"
"6079","*school shooting drill* real shooter comes in"
"6080","""ALMOST got a ticket he was doing 130"" lol I'm sure it's gonna be a little more than a ticket doing 130"
"6081","My teacher has us climb into the highest cabinet in our classroom or in our locker if we fit."
"6082","sure, just go ahead and give these little kids psychological trauma why dont ya?"
"6083","the only thing lm thinking of is how that teacher will hate teaching after 10 years"
"6084","My drills are shit.
We just hid under cabinets and turned the lights off and locked the door. WE ARE FUCKED IF A SHOOTER OPENS THE DOOR!"
"6085","my drills are about an hour"
"6086","Yeah I wish all drills was like that, I've done that in a Florida ACCELERATED Middle School and it's not like that because they let you know it's a drill and we have stupid kids in our class with some stupid teachers. Nobody likes it nobody cares so I bet this news story was over exaggerated. The school drills are shit like our school system in Florida."
"6087","I live like 30 minutes from SkyView academy"
"6088","I do this in school and it's never like this"
"6089","Are shooters really that stupid though? Like oh hey, the class has the light off with some apparent poster paper over the room view windows, im sure no one is inside! Oh let me take a look... The desks are scattered! No im sure no ones here!"
"6090","Someone farted during a drill they could have killed us if it was real because you would just hear a bunch of kids laughing"
"6091","In a school shooting drill everyone whispers to eachother.. Once people were whispering and my teacher almost yelled at the kids. Once I whispered to my friend ""Can I jump out the window"" and she said ""HECK NO"" XD"
"6092","He had a parent that came in with a gun and we went under lockdown for the whole class period"
"6093","My school had a real lockdown this year as well as all of the other schools in the area, this phsyco escaped prison and robbed a bank then he went to the supermarket across the street and held someone at gunpoint. We had to hide in the cabinets and in the corner and everyone was freaking out."
"6094","I remember a school doing this  my sister did not know so she went into shock and then they stopped"
"6095","I did one of these is 5th grade and we all just got in a closet. 7th grade now and I haven't had one since"
"6096","we had one of these at school and my friend was just giving people pieces of his sandwich😂"
"6097","Wtf i live in montreal and go to an elementary school(6th grade) and like when we have a lockdown drill, the principal wiggles the knob lol and knocks the door 4 times like lol"
"6098","this is why I bring forks, gotta protect yourself somehow. might as well headbutt lol"
"6099","i wish my school defends like that and not just sit on the floor next to our desks"
"6100","6:13 what the teachers do on there free time"
"6101","When we had a real one my Friend and me message my Mom and she came and took him out true store"
"6102","They think taking down a ""shooter"" is now a fun competition"
"6103","we have these we call them lockdowns"
"6104","Anyone else on the edge of their seat routing for her when she fr fought back that guy in the gym? Damn I was like holding my breath hoping she'd win so bad omg"
"6105","THIS IS HOW IT GOES DOWN IN SOME SCHOOLS? In mine, a PSA came over and said there was an active shooting training drill and our teachers instructed us on what to do. Most of them told us to hide, but then there was this ONE teacher that said ""If some asshole comes in and tries to kill you, I hope one of you picks up a desk or a book and throws it. I'll do the same because none of you are dying with me around."" Also, no one came through the hallways or anything. It was just the PSA, the instructions."
"6106","Schools changed their lock down drills now.  Teachers at my school tell us to run out the door if the shooter is far away.  But if they are already too close, we should lock the door, and put chairs and tables in front of it and get ready to fight."
"6107","At my school, we barely ever get warnings when we do a lockdown drill, and we get to chuck tennis balls at the fake intruder. Also my friend always goes ""is it okay"" every like 20 seconds and it's kind of annoying, because we all know it's a drill"
"6108","we were practicing incase there was a lockdown in gym, and the security guard was acting as he bad guy.
 when we hid, the "" class clown "" of the class yelled at him while he was knocking on the door. he said something like 
"" don't come in, ya ugly "". he was scolded intensely"
"6109","Did this for the first time in my school and some kid gets up and throws a chair at the 'shooter' and deadass knocks him out. Now that is what these kids should be doing.."
"6110","man now I want this in my school"
"6111","Nana Marie genius right?"
"6112","Baconlover863 same"
"6113","Orange is the new black so your ready if it actually happens"
"6114","Why would you want to prepare for a shooting!?"
"6115","Baconlover863 same (for some odd reason...)"
"6116","AAAA MY MOST LIKES"
"6117","Logan P Logan it was scary"
"6118","Jackson Thomas Jackson I temper that"
"6119","yes becuase putting accelerated in all caps does not make you look like an asshole"
"6120","Sync Extras ikr!"
"6121","How about arming the teachers."
"6122","We only do fire drills.. our school is fucked"
"6123","3:50 Shooter walks in armed, throw fucking tennis balls at him!!"
"6124","I CANT BELEIVE THEY DO THESE  DRILLSTHAT WAS A HORRIBLE IDEA"
"6125","We have drills but not this fucking extra wtf"
"6126","Where I go to school they teach us Alice training because if you just sit there and be quiet you're more likely to get injured or shot because you're just sitting there still but if you move and fight back then you are more likely to get out of the situation if you want to learn more look it up because it would really help with these situations"
"6127","Mine isn't like this we just turn off the lights and lock the door. And hide we don't have a crazy bitch run around"
"6128","my school has drills but not like this WTF"
"6129","I live in England so it's not easy to get a hold of a gun or any weapon but I think we should have this just in case
And I heard that after this term there's gonna be some sort of lockdown in classrooms for something other than a fire which is kinda scary coz I've never experienced one of these
And in this situation I would fight back if necessary!
I might actually accidentally kiss my crush before dying tho so lol!
I would fight em tbh
Adios"
"6130","school shootings are terryfiying. .. People are sick"
"6131","no this is all wrong you don't fight a school shooter unless you know how to fight did you not just see that cop fall on all of them like they all would have been dead and easily she tried to take the gun away all he has to do is get his right hand and beat her ass when she's done knocked out good night"
"6132","no this is not practicing Safety sitting behind a teacher's desk that is practicing your execution that is exactly what it is doing cuz that motherfucker is not going to just stop and be like a oh its locked better go to the next door no he is going through the door and killing all of y'all."
"6133","I've only had a lockdown drill in my life. One of them. I don't feel prepared. My brothers needed to have one. It wasn't a threat. It was hunting season and two guys with guns walked next to the playground. I have only gone over it once, and it wasn't even in that school. People aren't prepared enough for these situations."
"6134","That shit only happens in America where owning a gun is as easy as getting McDonalds"
"6135","1 school shooting per month? Good job america"
"6136","If you get him on the floor just bite the fucker and make him bleed"
"6137","I'm in scotland none of our schools even have shootings but yet again we don't have guns and our doors lock automatically"
"6138","i cant believe they have to practice this in the us 😂. They cant even control who has guns. If having a gun drill is needed there is obviously a problem in their country. To the people who say that we are defeneless. We are'nt. The reason why we dont need them is because if nobody can have them nobody will need them. Australia used to have shootings every once in a while. They tightened the gun laws and there was never a shooting again. Plus nobody needed them like they did before."
"6139","""lock down!!!"" or ""this is a drill, we need to lock down..""  
you need to make it real to train them. you can't just keep it calm. the students and staff won't react the same to a drill and the real thing. I don't understand all these adults not wanting realistic training. it needs to be realistic and terrifying to get a point across"
"6140","in my schooltimes our classrooms had atleast 2 doors to another class. and my friend always had a butterfly knife in the bottom of his bag"
"6141","Ofc it's a white school"
"6142","Yeah but what happens if it isn't a drill but the kids think it is"
"6143","I think this is cool"
"6144","these drills are useles compared to a teacher whit a gun"
"6145","our lock downs are different in are class we have a little area where we hang up our book bags we close the blinds lock the door and hide in the book bags"
"6146","the drills are stupid my class has windows and so why dont we go out of them"
"6147","But no locked doors? This school has no closets ? 😬"
"6148",".... Yet guns are still allowed in America"
"6149","This is so smart and could come in handy after school too"
"6150","Lmao fuck that shit hiding in the corner making it easy for him to shoot, boiiii I'd be out of there before that nigga even senses my fucking existence"
"6151","My school only have Fire Drills xD"
"6152","1:26 skrrt Skrrt"
"6153","Make it hard to get guns like wtf is Walmart thinking selling guns in the states"
"6154","Or just get rid of gun free zones smh..."
"6155","I thought the title was ""What it's like inside a  school of Dr. Phils"""
"6156","I live right by Columbine and I'm going there for highschool"
"6157","if a school shooting actually happened I would ignore all the ""get into the corner"" and get into a closet or wait till someone gets shot (hopefully not me) and rub their blood or red paint on my chest."
"6158","The drills we have are actually good we hide under this big desk and the teacher stacks tables against the door and if we make a peep or talk the teacher writes us up she's mean but it's for our safety so I don't complain"
"6159","Been in elementry middle high and college in colorado, never seen this type of drill. Kinda wish they did but then again I always look forward to a drill that interupts class"
"6160","We go into lockdown, it happened to my school"
"6161","Atleast fucking tell the parents before the drill and tell the kids that there well be a day this week that we'll be a drill..."
"6162","next school shooter watches this video finds where kids are hiding"
"6163","We're told to throw scissors or anything"
"6164","How to prevent shooting at schools? it should be: How to prevent bully, so shootings don't happend, so there is not social exclusion, and there is not drama and suffering. That's why the system it's broken, and the one that suffers the most it's the innocent, and the shooter."
"6165","my teacher once stood with a chair at the door lmfao"
"6166","Are they stupid??? They shouldn't be releasing these stuff to the public. Nice job now you made it so that a potential-school shooter knows how a lockdown would work!"
"6167","if u know its fake why are u scared u pussy"
"6168","its better to be scared then to be dead and wish u had"
"6169","Let's not tell them to get a better fucking drill. I see kids chuckling and laughing."
"6170","3:48 Woah That was unexpected!!!"
"6171","Omg I live in Colorado"
"6172","Oh America"
"6173","All of my classes have a lot of cabinets that are huge. Anytime we have a lock down I hop in one of those and my teachers do a head count and never know where I go when I'm in it."
"6174","I hate kids at my school they honestly make me so mad, once we had a real *School LockDown* and this guy destroyed the school and the office ladies go hurt, they where laughing -_-  they even do that in a practice"
"6175","we dont do this in our school but i think i could take someone with a gun if it came to it, i done tai kwon doe for 2 years and boxing for 3"
